call_id,chunk_id,speaker,text
20240815_0026,13,ADVISOR,a jeszcze można rozpocząć ubezpieczenie teraz a anulować w każdej chwili
20240815_0026,14,CUSTOMER,można anulować bez kar?
20240815_0026,15,ADVISOR,tak z miesięcznym wypowiedzeniem
20240815_0026,16,CUSTOMER,no to może spróbuję na początek
20240815_0026,17,ADVISOR,świetnie dołączę ubezpieczenie do umowy kredytowej
20240815_0027,1,ADVISOR,halo dzień dobry tu katarzyna lewandowska z banku pekao rozmawiam z panią marią?
20240815_0027,2,CUSTOMER,tak ale właśnie wracam z pracy jestem zmęczona
20240815_0027,3,ADVISOR,rozumiem nie zajmie długo dzwonię w sprawie konta dla młodych
20240815_0027,4,CUSTOMER,ale ja nie jestem młoda mam 35 lat
20240815_0027,5,ADVISOR,aha przepraszam sprawdzę to może konto rodzinne?
20240815_0027,6,CUSTOMER,co to konto rodzinne?
20240815_0027,7,ADVISOR,specjalne konto dla rodzin z dziećmi z dodatkowymi korzyściami
20240815_0027,8,CUSTOMER,a my nie mamy jeszcze dzieci
20240815_0027,9,ADVISOR,rozumiem ale można założyć z myślą o przyszłości pierwsze dziecko darmowe przez rok
20240815_0027,10,CUSTOMER,jakie korzyści dla rodzin?
20240815_0027,11,ADVISOR,wyższe oprocentowanie lokaty 500 plus wpłacane bezpośrednio darmowe ubezpieczenie dziecka
20240815_0027,12,CUSTOMER,ile to oprocentowanie lokaty?
20240815_0027,13,ADVISOR,3% w skali roku dla kwot do 50 tysięcy
20240815_0027,14,CUSTOMER,to dobre oprocentowanie ale my nie planujemy dzieci w najbliższym czasie
20240815_0027,15,ADVISOR,ale można skorzystać z wysokiego oprocentowania już teraz a dziecko urodzi się kiedyś
20240815_0027,16,CUSTOMER,hmm faktycznie 3% to więcej niż gdzie indziej
20240815_0027,17,ADVISOR,dokładnie a jeszcze darmowa karta kredytowa z cashbackiem
20240815_0027,18,CUSTOMER,to brzmi korzystnie
20240815_0027,19,ADVISOR,mogę założyć konto?
20240815_0027,20,CUSTOMER,tak chcę sprawdzić te warunki
20240815_0028,1,ADVISOR,dzień dobry mówi michał nowicki z banku alior czy zastałem pana piotra?
20240815_0028,2,CUSTOMER,tak słucham ale właśnie oglądam mecz
20240815_0028,3,ADVISOR,nie przeszkadzam długo dzwonię w sprawie pożyczki na wakacje
20240815_0028,4,CUSTOMER,nie potrzebuję pożyczki na wakacje
20240815_0028,5,ADVISOR,rozumiem ale może na remont czy inne cele?
20240815_0028,6,CUSTOMER,właściwie chciałbym wymienić okna ale to kosztowne
20240815_0028,7,ADVISOR,ile kosztowałaby wymiana okien?
20240815_0028,8,CUSTOMER,wycena pokazała około 20 tysięcy
20240815_0028,9,ADVISOR,to można sfinansować pożyczką a oszczędności na ogrzewaniu szybko się zwrócą
20240815_0028,10,CUSTOMER,ile by były raty?
20240815_0028,11,ADVISOR,przy 20 tysiącach na 3 lata około 650 złotych miesięcznie
20240815_0028,12,CUSTOMER,650 to połowa mojej emerytury sporo
20240815_0028,13,ADVISOR,ale można przedłużyć na 5 lat wtedy rata około 420 złotych
20240815_0028,14,CUSTOMER,420 to już lepiej ale nadal dużo
20240815_0028,15,ADVISOR,ale nowe okna to oszczędność na ogrzewaniu nawet 30% rachunków
20240815_0028,16,CUSTOMER,30%? ile to w złotówkach?
20240815_0028,17,ADVISOR,jeśli płaci pan 300 złotych za gaz miesięcznie to oszczędność 90 złotych
20240815_0028,18,CUSTOMER,90 złotych miesięcznie to sporo
20240815_0028,19,ADVISOR,tak więc realnie rata tylko 330 złotych bo 90 oszczędza pan na gazie
20240815_0028,20,CUSTOMER,330 brzmi rozsądnie
20240815_0028,21,ADVISOR,a jeszcze może dostać pan ulgi podatkowe za termomodernizację
20240815_0028,22,CUSTOMER,jakie ulgi?
20240815_0028,23,ADVISOR,do 53 tysięcy zwrotu podatku za wymianę okien
20240815_0028,24,CUSTOMER,przy moich dochodach może być z 3-4 tysiące zwrotu
20240815_0028,25,ADVISOR,dokładnie więc realny koszt kredytu jeszcze mniejszy
20240815_0028,26,CUSTOMER,to faktycznie ma sens
20240815_0028,27,ADVISOR,mogę przygotować wniosek?
20240815_0028,28,CUSTOMER,tak proszę o kalkulację
20240815_0029,1,ADVISOR,halo tu agnieszka rutkowska z banku credit agricole rozmawiam z panią ewą?
20240815_0029,2,CUSTOMER,tak ale właśnie robię obiad może wieczorem?
20240815_0029,3,ADVISOR,zajmie to minutę dzwonię w sprawie limitu na karcie debetowej
20240815_0029,4,CUSTOMER,nie potrzebuję limitu wydaję tylko tyle ile mam
20240815_0029,5,ADVISOR,to rozsądne podejście ale limit to zabezpieczenie na nieprzewidziane sytuacje
20240815_0029,6,CUSTOMER,jakie na przykład?
20240815_0029,7,ADVISOR,awaria samochodu nagła wizyta u lekarza pilny remont
20240815_0029,8,CUSTOMER,ale wolę pożyczyć od rodziny niż płacić odsetki
20240815_0029,9,ADVISOR,rozumiem ale rodzina nie zawsze może pomóc a bank dostępny 24/7
20240815_0029,10,CUSTOMER,ile by kosztowały te odsetki?
20240815_0029,11,ADVISOR,tylko za dni kiedy konto na minusie około 1 złoty dziennie od 1000 złotych
20240815_0029,12,CUSTOMER,1 złoty dziennie to 30 miesięcznie to sporo
20240815_0029,13,ADVISOR,ale tylko jeśli używa pani limitu przez cały miesiąc zwykle to kilka dni
20240815_0029,14,CUSTOMER,czyli jak użyję na 3 dni to 3 złote?
20240815_0029,15,ADVISOR,dokładnie tak a często unika się większych problemów
20240815_0029,16,CUSTOMER,hmm może faktycznie warto mieć taką opcję
20240815_0029,17,ADVISOR,mogę ustawić limit 1500 złotych?
20240815_0029,18,CUSTOMER,dobrze ale wolę 1000
20240815_0029,19,ADVISOR,w porządku ustawiam 1000 złotych
20240815_0030,1,ADVISOR,dzień dobry mówi tomasz wiśniewski z banku millennium czy rozmawiam z panem andrzejem?
20240815_0030,2,CUSTOMER,tak słucham
20240815_0030,3,ADVISOR,dzwonię w sprawie pana zainteresowania kontem firmowym
20240815_0030,4,CUSTOMER,tak ale teraz nie jest dobry moment na rozpoczęcie działalności
20240815_0030,5,ADVISOR,rozumiem ale konto można założyć wcześniej przygotować się
20240815_0030,6,CUSTOMER,po co zakładać konto jeśli nie prowadzimy jeszcze firmy?
20240815_0030,7,ADVISOR,dlatego że pierwsze 6 miesięcy konto darmowe a potem można anulować
20240815_0030,8,CUSTOMER,czyli nic to nie kosztuje?
20240815_0030,9,ADVISOR,pierwsze pół roku tak a dostaje pan gotową infrastrukturę bankową
20240815_0030,10,CUSTOMER,jaką infrastrukturę?
20240815_0030,11,ADVISOR,konto firmowe kartę płatniczą terminal mobilny aplikację do faktur
20240815_0030,12,CUSTOMER,terminal mobilny to dodatkowy koszt?
20240815_0030,13,ADVISOR,nie przez pierwsze 6 miesięcy wszystko darmowe
20240815_0030,14,CUSTOMER,a po 6 miesiącach ile to kosztuje?
20240815_0030,15,ADVISOR,konto 20 złotych miesięcznie terminal 15 złotych ale tylko jeśli używa
20240815_0030,16,CUSTOMER,czyli jak nie używam terminala to tylko 20 złotych?
20240815_0030,17,ADVISOR,tak a przy obrocie powyżej 5000 miesięcznie konto też darmowe
20240815_0030,18,CUSTOMER,5000 obrotu to dużo ale może się uda
20240815_0030,19,ADVISOR,a jeszcze dostaje pan 200 złotych premii za pierwsze płatności kartą
20240815_0030,20,CUSTOMER,200 złotych premii?
20240815_0030,21,ADVISOR,tak za płatności minimum 1000 złotych w pierwszym miesiącu
20240815_0030,22,CUSTOMER,to brzmi korzystnie
20240815_0030,23,ADVISOR,mogę założyć konto?
20240815_0030,24,CUSTOMER,tak spróbujmy
20240815_0031,1,ADVISOR,halo dzień dobry tu barbara kowalska z banku pko bp rozmawiam z panem jackiem?
20240815_0031,2,CUSTOMER,tak słucham ale jestem w delegacji
20240815_0031,3,ADVISOR,nie przeszkadzam długo dzwonię w sprawie kredytu samochodowego
20240815_0031,4,CUSTOMER,nie kupuję samochodu
20240815_0031,5,ADVISOR,rozumiem dziękuję za czas
20240815_0031,6,CUSTOMER,nie ma sprawy
20240815_0032,1,ADVISOR,dzień dobry mówi grzegorz nowak z banku santander czy zastałem panią agnieszkę?
20240815_0032,2,CUSTOMER,tak ale właśnie idę po dziecko do szkoły
20240815_0032,3,ADVISOR,zajmie minutę dzwonię w sprawie ubezpieczenia mieszkania
20240815_0032,4,CUSTOMER,już mam ubezpieczenie
20240815_0032,5,ADVISOR,ah dobrze to może sprawdzimy czy nasze nie jest tańsze?
20240815_0032,6,CUSTOMER,nie mam teraz czasu
20240815_0032,7,ADVISOR,rozumiem oddzwonię wieczorem
20240815_0032,8,CUSTOMER,dobrze dzięki
20240815_0033,1,ADVISOR,halo tu monika wiśniewska z banku ing rozmawiam z panem markiem?
20240815_0033,2,CUSTOMER,tak słucham
20240815_0033,3,ADVISOR,dzwonię w sprawie pana konta oszczędnościowego sprawdzam czy wszystko w porządku
20240815_0033,4,CUSTOMER,tak wszystko dobrze dziękuję
20240815_0033,5,ADVISOR,cieszę się miłego dnia
20240815_0033,6,CUSTOMER,wzajemnie
20240815_0034,1,ADVISOR,dzień dobry mówi rafał dąbrowski z banku millennium czy rozmawiam z panią marią?
20240815_0034,2,CUSTOMER,tak ale mam gości może innym razem?
20240815_0034,3,ADVISOR,oczywiście kiedy byłby dobry czas?
20240815_0034,4,CUSTOMER,jutro rano
20240815_0034,5,ADVISOR,dobrze oddzwonię jutro o 9
20240815_0034,6,CUSTOMER,ok dzięki
20240815_0035,1,ADVISOR,halo dzień dobry tu krzysztof kowalczyk z banku alior rozmawiam z panem andrzejem?
20240815_0035,2,CUSTOMER,tak słucham
20240815_0035,3,ADVISOR,dzwonię w sprawie karty kredytowej platinium
20240815_0035,4,CUSTOMER,nie jestem zainteresowany kartami kredytowymi
20240815_0035,5,ADVISOR,rozumiem ale może karta debetowa?
20240815_0035,6,CUSTOMER,też nie potrzebuję mam już
20240815_0035,7,ADVISOR,w porządku miłego dnia
20240815_0035,8,CUSTOMER,dziękuję
20240815_0036,1,ADVISOR,dzień dobry mówi anna lewandowska z banku credit agricole czy zastałam pana piotra?
20240815_0036,2,CUSTOMER,tak ale właśnie jadę do dentysty
20240815_0036,3,ADVISOR,rozumiem może oddzwonię po wizycie?
20240815_0036,4,CUSTOMER,tak za 2 godziny
20240815_0036,5,ADVISOR,dobrze oddzwonię
20240815_0036,6,CUSTOMER,do widzenia
20240815_0037,1,ADVISOR,halo tu paweł rutkowski z banku bzwbk czy rozmawiam z panią ewą?
20240815_0037,2,CUSTOMER,tak słucham
20240815_0037,3,ADVISOR,dzwonię żeby potwierdzić pani dane w systemie czy adres się zmienił?
20240815_0037,4,CUSTOMER,nie wszystko bez zmian
20240815_0037,5,ADVISOR,świetnie dziękuję za potwierdzenie
20240815_0037,6,CUSTOMER,nie ma sprawy
20240815_0038,1,ADVISOR,dzień dobry mówi magdalena nowakowska z banku pekao rozmawiam z panem tomaszem?
20240815_0038,2,CUSTOMER,tak ale właśnie jem kolację
20240815_0038,3,ADVISOR,przepraszam za zakłócenie może zadzwonię jutro?
20240815_0038,4,CUSTOMER,tak będzie lepiej
20240815_0038,5,ADVISOR,dobrze miłego wieczoru
20240815_0038,6,CUSTOMER,dziękuję
20240815_0039,1,ADVISOR,halo dzień dobry tu filip kowalski z banku getin rozmawiam z panią katarzyną?
20240815_0039,2,CUSTOMER,tak słucham
20240815_0039,3,ADVISOR,dzwonię w sprawie przedłużenia ważności karty
20240815_0039,4,CUSTOMER,tak karta kończy się za miesiąc
20240815_0039,5,ADVISOR,nowa karta została już wysłana powinna pani dostać w ciągu tygodnia
20240815_0039,6,CUSTOMER,super dziękuję za informację
20240815_0039,7,ADVISOR,nie ma za co miłego dnia
20240815_0040,1,ADVISOR,dzień dobry mówi sylwia wiśniewska z banku volkswagen czy zastałam pana marka?
20240815_0040,2,CUSTOMER,tak ale jestem w sklepie
20240815_0040,3,ADVISOR,może oddzwonię gdy będzie pan w domu?
20240815_0040,4,CUSTOMER,tak za godzinę
20240815_0040,5,ADVISOR,dobrze do usłyszenia
20240815_0041,1,ADVISOR,halo tu robert nowicki z banku bps rozmawiam z panią anną?
20240815_0041,2,CUSTOMER,tak słucham
20240815_0041,3,ADVISOR,dzwonię w sprawie pani wniosku o pożyczkę
20240815_0041,4,CUSTOMER,tak kiedy będzie decyzja?
20240815_0041,5,ADVISOR,jutro do południa dostanie pani odpowiedź sms
20240815_0041,6,CUSTOMER,dobrze czekam dziękuję
20240815_0041,7,ADVISOR,proszę bardzo
20240815_0042,1,ADVISOR,dzień dobry mówi agnieszka dąbrowska z banku eurobank czy rozmawiam z panem pawłem?
20240815_0042,2,CUSTOMER,tak ale właśnie prowadzę samochód
20240815_0042,3,ADVISOR,rozumiem proszę zadzwonić gdy będzie czas
20240815_0042,4,CUSTOMER,ok dziękuję
20240815_0043,1,ADVISOR,halo dzień dobry tu michał kowalczyk z banku handlowego rozmawiam z panią marią?
20240815_0043,2,CUSTOMER,tak słucham
20240815_0043,3,ADVISOR,dzwonię żeby przypomnieć o zbliżającym się terminie spłaty kredytu
20240815_0043,4,CUSTOMER,tak pamiętam 15 tego miesiąca
20240815_0043,5,ADVISOR,dokładnie dziękuję
20240815_0043,6,CUSTOMER,nie ma sprawy
20240815_0044,1,ADVISOR,dzień dobry mówi katarzyna rutkowska z banku pocztowy czy zastałam pana jakuba?
20240815_0044,2,CUSTOMER,tak ale jestem na zebraniu
20240815_0044,3,ADVISOR,przepraszam oddzwonię później
20240815_0044,4,CUSTOMER,dzięki
20240815_0045,1,ADVISOR,halo tu tomasz lewandowski z banku santander rozmawiam z panią beatą?
20240815_0045,2,CUSTOMER,tak słucham
20240815_0045,3,ADVISOR,dzwonię w sprawie aktywacji karty którą pani otrzymała
20240815_0045,4,CUSTOMER,już ją aktywowałam przez telefon
20240815_0045,5,ADVISOR,świetnie dziękuję za informację
20240815_0045,6,CUSTOMER,proszę bardzo
20240815_0046,1,ADVISOR,dzień dobry mówi olga nowakowska z banku mbank czy rozmawiam z panem sebastianem?
20240815_0046,2,CUSTOMER,tak ale mam wizytę u lekarza za 10 minut
20240815_0046,3,ADVISOR,rozumiem oddzwonię po południu
20240815_0046,4,CUSTOMER,dobrze dziękuję
20240815_0047,1,ADVISOR,halo dzień dobry tu grzegorz wiśniewski z banku pko bp rozmawiam z panią ewą?
20240815_0047,2,CUSTOMER,tak słucham
20240815_0047,3,ADVISOR,dzwonię w sprawie zmiany limitów na koncie
20240815_0047,4,CUSTOMER,jakich limitów?
20240815_0047,5,ADVISOR,limitów dziennych na płatności kartą i przelewy
20240815_0047,6,CUSTOMER,nie chcę zmieniać wszystko mi odpowiada
20240815_0047,7,ADVISOR,rozumiem miłego dnia
20240815_0047,8,CUSTOMER,dziękuję
20240815_0048,1,ADVISOR,dzień dobry mówi justyna kowalska z banku ing czy zastałam pana marka?
20240815_0048,2,CUSTOMER,tak ale właśnie wracam z pracy
20240815_0048,3,ADVISOR,rozumiem może zadzwonię wieczorem?
20240815_0048,4,CUSTOMER,tak po 19
20240815_0048,5,ADVISOR,dobrze do usłyszenia
20240815_0049,1,ADVISOR,halo tu marcin dąbrowski z banku millennium rozmawiam z panią anną?
20240815_0049,2,CUSTOMER,tak słucham
20240815_0049,3,ADVISOR,dzwonię w sprawie statusu pani wniosku hipotecznego
20240815_0049,4,CUSTOMER,tak czekam na decyzję
20240815_0049,5,ADVISOR,wniosek jest w trakcie oceny do końca tygodnia będzie odpowiedź
20240815_0049,6,CUSTOMER,dobrze dziękuję za informację
20240815_0049,7,ADVISOR,proszę bardzo
20240815_0050,1,ADVISOR,dzień dobry mówi beata rutkowska z banku alior czy rozmawiam z panem piotrem?
20240815_0050,2,CUSTOMER,tak ale jestem w centrum handlowym
20240815_0050,3,ADVISOR,może oddzwonię gdy będzie pan w domu?
20240815_0050,4,CUSTOMER,tak za 2 godziny
20240815_0050,5,ADVISOR,dobrze zadzwonię
20240815_0051,1,ADVISOR,halo dzień dobry tu paweł kowalczyk z banku credit agricole rozmawiam z panią katarzyną?
20240815_0051,2,CUSTOMER,tak słucham ale jestem na zakupach
20240815_0051,3,ADVISOR,dzwonię w sprawie nowej oferty kredytów hipotecznych
20240815_0051,4,CUSTOMER,nie planuję kupna mieszkania
20240815_0051,5,ADVISOR,a może refinansowanie obecnego?
20240815_0051,6,CUSTOMER,nie jestem zainteresowana
20240815_0051,7,ADVISOR,rozumiem miłego dnia
20240815_0051,8,CUSTOMER,dziękuję
20240815_0052,1,ADVISOR,dzień dobry mówi rafał wiśniewski z banku bzwbk czy zastałem pana tomasza?
20240815_0052,2,CUSTOMER,tak ale właśnie jem obiad
20240815_0052,3,ADVISOR,przepraszam może oddzwonię po obiedzie?
20240815_0052,4,CUSTOMER,tak za pół godziny
20240815_0052,5,ADVISOR,dobrze zadzwonię
20240815_0053,1,ADVISOR,halo tu agnieszka lewandowska z banku pekao rozmawiam z panią marią?
20240815_0053,2,CUSTOMER,tak słucham
20240815_0053,3,ADVISOR,dzwonię żeby poinformować o nowych taryfach na koncie
20240815_0053,4,CUSTOMER,czy się coś zmienia dla mnie?
20240815_0053,5,ADVISOR,nie pani taryfa pozostaje bez zmian
20240815_0053,6,CUSTOMER,dobrze dziękuję za informację
20240815_0053,7,ADVISOR,proszę bardzo
20240815_0054,1,ADVISOR,dzień dobry mówi krzysztof nowakowski z banku getin czy rozmawiam z panem andrzejem?
20240815_0054,2,CUSTOMER,tak ale mam telefon od klienta może być szybko?
20240815_0054,3,ADVISOR,oczywiście tylko chciałem potwierdzić otrzymanie dokumentów
20240815_0054,4,CUSTOMER,tak wszystko otrzymałem
20240815_0054,5,ADVISOR,świetnie dziękuję
20240815_0054,6,CUSTOMER,nie ma sprawy
20240815_0055,1,ADVISOR,halo dzień dobry tu magdalena kowalska z banku volkswagen rozmawiam z panią ewą?
20240815_0055,2,CUSTOMER,tak ale właśnie jadę na spotkanie
20240815_0055,3,ADVISOR,rozumiem oddzwonię później
20240815_0055,4,CUSTOMER,dobrze dzięki
20240815_0056,1,ADVISOR,dzień dobry mówi filip rutkowski z banku bps czy zastałem pana marka?
20240815_0056,2,CUSTOMER,tak słucham
20240815_0056,3,ADVISOR,dzwonię w sprawie blokady karty którą zgłaszał pan wczoraj
20240815_0056,4,CUSTOMER,tak znalazłem kartę w kieszeni kurtki
20240815_0056,5,ADVISOR,mogę odblokować kartę teraz
20240815_0056,6,CUSTOMER,tak proszę
20240815_0056,7,ADVISOR,już odblokowana można używać
20240815_0056,8,CUSTOMER,dziękuję bardzo
20240815_0056,9,ADVISOR,proszę bardzo miłego dnia
20240815_0057,1,ADVISOR,halo tu sylwia dąbrowska z banku eurobank rozmawiam z panią anną?
20240815_0057,2,CUSTOMER,tak ale jestem w kolejce u lekarza
20240815_0057,3,ADVISOR,nie będę długo dzwonię w sprawie ankiety zadowolenia
20240815_0057,4,CUSTOMER,wszystko ok jestem zadowolona
20240815_0057,5,ADVISOR,cieszę się dziękuję
20240815_0057,6,CUSTOMER,proszę bardzo
20240815_0058,1,ADVISOR,dzień dobry mówi robert kowalczyk z banku handlowego czy rozmawiam z panem pawłem?
20240815_0058,2,CUSTOMER,tak ale właśnie prowadzę auto
20240815_0058,3,ADVISOR,rozumiem proszę oddzwonić gdy będzie czas
20240815_0058,4,CUSTOMER,dobrze dzięki
20240815_0059,1,ADVISOR,halo dzień dobry tu olga wiśniewska z banku pocztowy rozmawiam z panią beatą?
20240815_0059,2,CUSTOMER,tak słucham
20240815_0059,3,ADVISOR,dzwonię w sprawie wpłaty na konto oszczędnościowe
20240815_0059,4,CUSTOMER,tak wpłaciłam wczoraj 500 złotych
20240815_0059,5,ADVISOR,widzę w systemie dziękuję za potwierdzenie
20240815_0059,6,CUSTOMER,nie ma sprawy
20240815_0060,1,ADVISOR,dzień dobry mówi michał lewandowski z banku santander czy zastałem pana jakuba?
20240815_0060,2,CUSTOMER,tak ale jestem w pracy może być krótko?
20240815_0060,3,ADVISOR,tak dzwonię tylko przypomnieć o terminie płatności raty
20240815_0060,4,CUSTOMER,wiem 20 tego miesiąca
20240815_0060,5,ADVISOR,dokładnie dziękuję
20240815_0060,6,CUSTOMER,ok do widzenia20240815_0061,1,ADVISOR,halo dzień dobry tu agnieszka dąbrowska z banku millennium rozmawiam z panem/panią jakub?
